EmpID,Equity,TrainingCost,EquipmentCost,TotalLeaves,TotalIncome,TotalExpense,TotalSavings
402,Stocks,3785.45,3789.73,27,58092.04,25008.01,33084.03
403,Options,4404.61,1805.62,24,104151.04,95580.68,8570.36
404,Options,3173.44,4220.81,16,198921.52,96587.26,102334.26
405,Options,4617.03,1081.79,0,129325.74,76343.33,52982.41
406,Stocks,4075.09,3577.96,6,112174.3,46521.74,65652.56
407,Stocks,4775.15,4522.5,0,198597.27,54148.49,144448.78
408,Options,4723.4,2762.78,7,129489.64,76273.26,53216.380000000005
409,Stocks,3922.0,3650.57,7,107918.41,28564.62,79353.79000000001
410,Options,2999.08,4711.32,1,184254.59,85212.59,99042.0
411,Options,1584.35,4118.97,6,99471.46,87678.57,11792.89
412,Options,4027.8,1758.06,22,96870.19,94854.53,2015.6600000000035
413,Stocks,1506.94,4224.94,13,129146.86,89399.61,39747.25
414,Stocks,1764.28,1356.94,9,77772.87,88270.53,-10497.660000000003
415,Stocks,2286.68,583.0,5,83097.54,38676.12,44421.41999999999
416,Options,1382.11,2562.77,23,180507.18,86840.84,93666.34
417,Stocks,4383.58,2573.49,13,109205.76,81263.48,27942.28
418,Stocks,3526.9,2404.25,5,177378.67,87669.48,89709.19000000002
419,Stocks,2573.69,3710.84,4,106749.43,95922.29,10827.14
420,Stocks,1450.67,2968.03,7,189411.79,42339.27,147072.52000000002
421,Options,4780.88,4422.04,18,112563.61,63112.2,49451.41
422,Stocks,3376.3,1214.49,21,109084.4,67269.53,41814.869999999995
423,Options,2990.03,2900.78,22,156164.36,39034.43,117129.93
424,Options,3140.99,3099.33,13,108465.7,97196.43,11269.270000000004
425,Options,1181.01,4144.28,14,122318.19,64817.58,57500.61
426,Stocks,4194.86,559.0,21,163120.36,60371.89,102748.46999999999
427,Options,1859.14,4766.37,30,190163.52,61198.11,128965.40999999999
428,Stocks,4009.36,1194.2,21,70441.17,90428.02,-19986.850000000006
429,Stocks,1499.38,2078.81,11,118467.73,36588.25,81879.48
430,Options,4581.27,4216.88,8,99052.52,51187.21,47865.310000000005
431,Stocks,4504.76,1227.21,29,192733.9,28026.41,164707.49
432,Stocks,2335.83,1696.73,0,179162.35,30258.03,148904.32
433,Stocks,1874.21,1701.43,8,158276.24,55550.33,102725.90999999999
434,Stocks,4277.33,1051.04,18,119817.24,41895.49,77921.75
435,Options,2718.28,3485.07,3,98653.45,99355.03,-701.5800000000017
436,Stocks,1736.32,2440.3,21,115835.13,30888.39,84946.74
437,Options,2493.02,2048.83,0,154815.11,49596.55,105218.55999999998
438,Stocks,4204.89,1270.47,5,150064.47,65646.7,84417.77
439,Options,2171.95,2938.57,3,175620.84,93442.43,82178.41
440,Options,2880.36,4984.29,14,125386.51,27819.68,97566.82999999999
441,Options,3100.75,1171.95,29,142599.02,89691.26,52907.759999999995
442,Options,3516.82,4910.07,11,180648.29,23001.03,157647.26
443,Stocks,4233.15,4632.06,21,105202.35,28749.51,76452.84000000001
444,Options,2409.67,4322.7,23,142101.08,21434.13,120666.94999999998
445,Options,3399.35,1031.08,8,188122.63,95737.25,92385.38
446,Stocks,4569.03,4330.78,18,166825.79,97905.94,68919.85
447,Options,3728.31,4697.55,11,74615.01,58894.68,15720.329999999994
448,Stocks,3690.07,3480.31,24,164830.24,34697.13,130133.10999999999
449,Options,2237.23,3652.78,27,157204.61,87635.11,69569.49999999999
450,Options,3650.36,1944.63,13,83518.95,31590.77,51928.17999999999
451,Stocks,1871.56,3839.19,30,143198.87,54360.15,88838.72
452,Options,4978.51,911.19,11,139225.34,89318.31,49907.03
453,Options,3835.59,788.03,18,125627.23,66359.43,59267.8
454,Options,2264.55,4455.28,26,157439.72,32724.84,124714.88
455,Stocks,1142.92,3544.77,19,106675.97,29091.59,77584.38
456,Stocks,1717.86,886.84,14,105257.97,61357.4,43900.57
457,Stocks,4968.67,4714.18,6,156470.76,69720.31,86750.45000000001
458,Stocks,1262.74,3558.67,22,52581.94,34172.16,18409.78
459,Options,3232.19,3790.45,19,149028.43,38588.39,110440.04
460,Stocks,1010.62,1538.32,8,88713.07,40493.34,48219.73000000001
461,Stocks,1348.21,1200.21,4,108590.69,49757.26,58833.43
462,Options,2487.2,2331.54,27,96470.95,25679.71,70791.23999999999
463,Stocks,4263.94,2628.13,30,102604.12,94042.8,8561.319999999992
464,Options,2453.77,4558.03,4,70778.03,36173.38,34604.65
465,Stocks,3498.98,3251.42,13,104015.33,49687.42,54327.91
466,Options,4400.38,3166.29,0,65838.04,68395.48,-2557.4400000000023
467,Options,4581.54,1325.8,19,156911.35,79451.02,77460.33
468,Stocks,2807.13,1466.47,17,89362.58,51368.86,37993.72
469,Stocks,2471.93,3719.91,14,72990.51,41267.05,31723.459999999992
470,Options,4447.59,720.08,15,196998.17,94868.2,102129.97000000002
471,Stocks,3504.54,3549.11,7,75053.73,77063.64,-2009.9100000000035
472,Stocks,1285.65,4808.8,19,75314.43,74625.05,689.3799999999901
473,Stocks,1703.18,4103.39,7,187144.02,57649.54,129494.47999999998
474,Stocks,3626.46,4611.92,25,92606.63,96312.14,-3705.5099999999948
475,Options,1528.8,3105.62,15,113715.7,34209.22,79506.48
476,Options,4201.07,4914.69,4,156800.3,80269.26,76531.04
477,Stocks,1809.8,4641.8,27,137689.72,52937.87,84751.85
478,Options,4942.25,1501.52,9,67017.48,60993.41,6024.069999999992
479,Options,1387.69,3730.9,4,54100.28,84961.83,-30861.550000000003
480,Options,4956.06,4194.46,26,71172.34,48760.96,22411.379999999997
481,Stocks,3262.09,2177.79,3,182530.36,24614.23,157916.12999999998
482,Options,2946.89,2569.57,9,112553.95,86870.56,25683.39
483,Options,1258.01,2276.3,5,156717.54,78540.93,78176.61000000002
484,Options,3405.64,3159.34,9,189127.05,31731.6,157395.44999999998
485,Stocks,2218.21,3517.51,0,157402.79,79102.66,78300.13
486,Options,3690.83,2508.98,25,104383.7,34277.9,70105.79999999999
487,Options,2912.55,4738.33,8,167699.42,70930.03,96769.39000000001
488,Options,1994.71,672.72,18,113327.63,79184.26,34143.37000000001
489,Stocks,3394.69,4261.65,16,77050.97,55389.06,21661.910000000003
490,Stocks,1417.67,1315.66,28,198816.01,64980.97,133835.04
491,Options,1982.05,4501.72,23,107495.16,93931.0,13564.160000000003
492,Options,2366.25,2184.74,16,111431.79,52744.19,58687.59999999999
493,Options,2050.59,1973.2,29,160759.58,41134.74,119624.84
494,Options,3834.2,2740.54,21,52155.43,25205.3,26950.13
495,Stocks,1348.49,671.92,14,69340.52,93548.39,-24207.869999999995
496,Options,2819.11,807.7,17,82200.48,74621.57,7578.909999999989
497,Options,1406.82,985.79,23,104226.42,44008.72,60217.7
498,Stocks,2971.26,4990.37,14,187763.21,38052.89,149710.32
499,Stocks,4010.95,2496.51,2,73780.74,81530.89,-7750.149999999994
500,Options,2195.81,3000.05,4,182317.17,55056.52,127260.65000000002
501,Stocks,4212.95,3723.01,21,72062.16,88374.84,-16312.679999999993
502,Options,1230.52,4954.04,3,92105.95,90961.93,1144.020000000004
503,Options,3266.91,4059.27,8,182280.35,75333.66,106946.69
504,Options,2658.6,1196.52,16,140199.26,80443.03,59756.23000000001
505,Stocks,4470.55,3500.24,19,116877.96,74625.35,42252.61
506,Options,3577.12,2380.6,25,199852.85,75466.89,124385.96
507,Options,1906.45,2968.42,2,141545.36,53178.52,88366.84
508,Options,3815.94,1712.53,5,161134.62,87571.81,73562.81
509,Options,2272.84,3140.63,13,93487.6,66947.17,26540.430000000008
510,Stocks,2976.35,4959.01,11,65935.52,58401.31,7534.210000000006
511,Options,1552.22,2890.45,0,191086.86,75728.09,115358.76999999999
512,Options,2738.06,2376.99,24,147769.5,88120.88,59648.619999999995
513,Options,3594.46,3410.68,4,55068.17,99557.41,-44489.240000000005
514,Options,1272.7,3693.34,7,183573.74,42972.37,140601.37
515,Options,3109.14,2274.3,22,98847.02,58818.7,40028.32000000001
516,Options,4224.48,4678.12,10,134608.04,27858.08,106749.96
517,Options,4981.01,3100.97,30,122131.05,70052.51,52078.54000000001
518,Stocks,1104.32,909.11,22,112503.51,62524.75,49978.759999999995
519,Options,2779.01,4790.79,7,162537.87,81386.13,81151.73999999999
520,Stocks,4842.0,1151.1,21,119007.55,28741.58,90265.97
521,Stocks,4629.07,2545.17,28,174024.62,52383.87,121640.75
522,Stocks,4971.59,3724.97,24,145074.86,80133.58,64941.279999999984
523,Options,4272.46,2075.84,10,81883.43,36762.88,45120.549999999996
524,Options,2482.84,3306.51,8,173168.29,75673.54,97494.75000000001
525,Stocks,1521.94,1938.44,2,131405.28,66685.08,64720.2
526,Stocks,1776.93,3792.1,18,77666.99,99173.65,-21506.65999999999
527,Stocks,4523.15,1821.81,4,178335.12,47967.05,130368.06999999999
528,Options,3830.09,2111.33,17,196067.39,52048.84,144018.55000000002
529,Stocks,4689.29,2525.71,4,70322.53,99678.42,-29355.89
530,Options,1948.0,4589.68,16,172231.6,58033.58,114198.02
531,Options,1448.95,931.63,13,174238.2,64885.86,109352.34000000001
532,Options,2280.53,1748.41,1,64531.68,43599.8,20931.879999999997
533,Stocks,2176.61,4239.66,16,175122.84,56557.05,118565.79
534,Options,1583.43,2149.79,18,144407.36,71646.72,72760.63999999998
535,Options,3322.93,3101.91,5,85042.87,75425.73,9617.14
536,Stocks,1877.15,1413.81,24,192205.69,50399.49,141806.2
537,Options,2224.34,2052.82,4,51034.03,24721.45,26312.579999999998
538,Options,2831.31,1687.64,13,122670.94,94567.88,28103.059999999998
539,Stocks,4405.68,4501.21,1,78756.93,56485.61,22271.319999999992
540,Options,2833.03,4653.96,3,179079.58,98120.63,80958.94999999998
541,Stocks,2177.88,2399.8,4,97777.31,59186.33,38590.979999999996
542,Stocks,1875.13,1857.52,28,198948.39,35167.65,163780.74000000002
543,Stocks,3185.06,3206.13,23,186602.52,27935.35,158667.16999999998
544,Options,2045.71,2670.85,20,118799.75,80687.66,38112.09
545,Stocks,1464.62,1399.75,6,80811.46,65507.71,15303.750000000007
546,Options,3990.56,4570.27,27,191892.9,34701.35,157191.55
547,Stocks,1100.49,586.04,7,99577.55,92435.62,7141.930000000008
548,Options,2278.08,1602.04,7,155766.14,80980.07,74786.07
549,Options,3543.91,846.31,18,93708.4,46763.63,46944.77
550,Options,2090.49,1442.61,2,114628.77,92028.97,22599.800000000003
551,Options,1151.73,4493.07,26,178826.62,71553.42,107273.2
552,Stocks,1788.81,3732.67,23,91360.83,57145.45,34215.380000000005
553,Stocks,2831.99,1680.46,12,176733.26,57846.74,118886.52000000002
554,Options,1466.96,2026.06,7,131916.23,56936.6,74979.63
555,Stocks,4121.87,1884.16,2,119995.08,39518.95,80476.13
556,Options,1071.75,4399.05,17,186104.86,61863.14,124241.71999999999
557,Options,2594.71,4577.38,27,158177.24,65329.33,92847.90999999999
558,Stocks,1179.8,3225.25,0,166475.87,53019.78,113456.09
559,Options,4200.76,4752.2,5,51189.02,60022.57,-8833.550000000003
560,Options,3936.23,2156.46,3,51535.25,39295.32,12239.93
561,Options,3910.18,3691.58,20,149640.36,38885.57,110754.78999999998
562,Options,4170.66,4742.75,26,196071.37,58097.48,137973.88999999998
563,Stocks,2528.88,1290.58,13,186767.16,99456.97,87310.19
564,Stocks,3818.89,2453.1,18,125043.21,40712.24,84330.97
565,Stocks,2786.28,2780.21,24,196447.16,28300.14,168147.02000000002
566,Options,2956.35,1358.33,14,93181.2,70089.95,23091.25
567,Stocks,4577.0,3883.87,24,172945.01,81227.44,91717.57
568,Options,1245.74,3081.11,0,67957.09,75595.17,-7638.080000000002
569,Options,4133.52,2202.79,4,144333.19,93572.32,50760.869999999995
570,Options,1965.53,4973.93,8,179109.61,61292.2,117817.40999999999
571,Options,4177.39,2977.87,1,77836.84,59771.49,18065.35
572,Stocks,2051.7,1195.04,28,124654.84,82779.77,41875.06999999999
573,Options,1262.85,3843.91,16,77275.32,41479.34,35795.98000000001
574,Stocks,2513.59,2457.6,3,112978.96,34749.58,78229.38
575,Options,1893.93,3522.51,5,104064.34,23765.27,80299.06999999999
576,Options,3883.15,2767.81,9,64201.61,80231.98,-16030.369999999995
577,Stocks,3286.36,3754.76,22,67705.51,70551.68,-2846.1699999999983
578,Stocks,2117.45,1566.13,22,61572.19,51523.06,10049.130000000005
579,Stocks,1225.81,903.8,24,78036.4,56832.56,21203.839999999997
580,Options,1379.45,2593.71,8,110047.9,81606.6,28441.29999999999
581,Options,1834.3,4994.85,11,180892.53,54975.31,125917.22
582,Stocks,3675.24,3529.41,14,112815.27,45034.83,67780.44
583,Options,1520.01,875.23,19,151151.57,89361.58,61789.990000000005
584,Options,2660.74,4388.29,30,186384.12,64343.45,122040.67
585,Options,4960.7,4478.99,21,195573.91,80108.83,115465.08
586,Stocks,4599.52,1523.8,17,93652.23,76825.62,16826.61
587,Stocks,3724.83,3686.33,30,142405.02,62182.58,80222.43999999999
588,Stocks,3724.41,1514.55,18,153362.01,42589.29,110772.72
589,Options,3777.31,1609.52,25,143114.92,37689.7,105425.22000000002
590,Options,2850.53,1919.37,10,141484.74,94336.63,47148.109999999986
591,Stocks,4838.16,3027.85,1,196992.91,60708.74,136284.17
592,Options,3863.68,4900.55,21,86837.84,34158.94,52678.899999999994
593,Stocks,4470.29,2234.15,25,98280.17,78211.63,20068.539999999994
594,Options,2767.35,4460.18,17,158074.93,57750.45,100324.48
595,Stocks,2229.37,1025.58,17,119486.65,57085.26,62401.38999999999
596,Stocks,1126.7,1178.13,16,167011.17,22987.8,144023.37000000002
597,Options,4461.8,4454.65,10,180486.02,52143.52,128342.5
598,Options,1784.26,2628.97,20,77295.21,62328.01,14967.200000000004
599,Stocks,1847.26,1252.23,0,182248.06,48163.03,134085.03
600,Stocks,4487.18,563.58,24,82940.88,34736.31,48204.57000000001
601,Options,4559.51,2867.7,23,172024.4,74416.86,97607.54
602,Options,4498.29,1115.48,7,152568.4,21939.99,130628.40999999999
603,Options,3663.32,1277.83,4,133862.4,29854.52,104007.87999999999
604,Stocks,3802.58,1251.23,7,68247.69,63550.07,4697.620000000003
605,Options,3773.21,3676.97,23,151753.29,46649.86,105103.43000000001
606,Stocks,4211.49,2187.31,28,95254.23,89147.0,6107.229999999996
607,Options,1193.56,3013.77,16,116332.79,20205.09,96127.7
608,Options,2982.35,1753.58,13,124385.49,30906.76,93478.73000000001
609,Options,1096.47,4907.1,8,117581.41,57658.09,59923.32000000001
610,Stocks,2601.41,816.86,30,123469.62,27302.79,96166.82999999999
611,Options,4143.76,4141.79,20,116960.25,38828.72,78131.53
612,Stocks,4010.84,2530.85,16,142281.2,75503.45,66777.75000000001
613,Options,4954.71,2593.25,24,155034.38,73235.29,81799.09000000001
614,Options,4058.27,649.66,20,99351.99,47706.35,51645.64000000001
615,Stocks,3519.98,2765.74,20,51194.69,21548.93,29645.760000000002
616,Stocks,2695.24,2727.65,20,105967.81,33693.34,72274.47
617,Stocks,3580.47,775.75,13,174834.24,50677.78,124156.45999999999
618,Options,3211.27,2254.19,4,108791.19,27285.2,81505.99
619,Stocks,1140.78,4909.69,5,137966.24,21707.37,116258.87
620,Stocks,3557.25,2534.91,0,199954.95,81309.72,118645.23000000001
621,Stocks,4388.83,614.07,14,121828.29,98937.55,22890.73999999999
622,Options,2484.3,819.86,29,188501.64,92029.23,96472.41000000002
623,Stocks,4888.65,2159.59,25,157724.38,21825.56,135898.82
624,Stocks,2224.82,625.6,14,133012.14,95548.72,37463.42000000001
625,Stocks,1811.78,1551.5,24,112233.48,91090.82,21142.65999999999
626,Stocks,1706.96,4246.57,18,70209.63,75301.33,-5091.699999999997
627,Options,3852.4,3572.04,7,198167.89,31496.49,166671.40000000002
628,Options,3378.67,656.72,20,186076.77,91233.41,94843.35999999999
629,Stocks,2276.53,4393.4,18,177278.52,55053.64,122224.87999999999
630,Options,4213.28,2919.29,28,81486.84,24490.11,56996.729999999996
631,Stocks,4900.64,4502.23,25,192823.47,43829.57,148993.9
632,Options,1927.47,537.92,15,78556.04,56799.33,21756.709999999992
633,Options,1718.17,4690.37,14,117694.14,96082.49,21611.649999999994
634,Stocks,4187.84,817.74,8,166655.54,51245.51,115410.03
635,Stocks,3827.95,1490.69,11,129785.44,59053.27,70732.17000000001
636,Stocks,4299.77,1074.62,11,69761.66,54244.48,15517.18
637,Stocks,1534.09,1925.71,26,115526.1,91755.35,23770.75
638,Options,2482.46,647.83,28,88888.7,82273.52,6615.179999999993
639,Options,1831.11,4142.93,5,192081.93,84708.79,107373.14
640,Options,1332.64,4477.06,6,62702.1,53876.57,8825.529999999999
641,Options,1989.83,4408.59,29,60872.17,83860.39,-22988.22
642,Options,3614.65,1214.45,25,73249.28,98504.02,-25254.740000000005
643,Options,2006.32,2376.01,17,171676.93,84430.9,87246.03
644,Stocks,3446.73,3788.21,22,171058.53,74166.34,96892.19
645,Stocks,2169.13,4067.25,5,117661.64,57720.58,59941.06
646,Options,1025.73,3814.75,17,109062.13,77375.53,31686.600000000006
647,Options,3140.97,1620.77,13,124640.73,72038.5,52602.229999999996
648,Stocks,4202.28,3526.93,14,75811.41,23049.03,52762.380000000005
649,Options,1514.98,3020.28,1,86665.59,39347.58,47318.009999999995
650,Options,4487.21,2816.64,24,125555.58,41502.42,84053.16
651,Options,2496.29,1315.98,24,89078.04,47935.52,41142.52
652,Stocks,2039.66,1541.37,30,105110.95,52708.41,52402.53999999999
653,Stocks,2897.81,892.36,25,189043.65,79286.46,109757.18999999999
654,Options,1962.61,2763.42,22,134574.55,57299.73,77274.81999999998
655,Options,4698.44,636.81,3,81499.5,60375.01,21124.489999999998
656,Stocks,2997.32,4309.33,9,99865.92,62601.15,37264.77
657,Stocks,2298.51,1046.99,18,98157.65,80780.05,17377.59999999999
658,Options,4339.85,1097.67,18,64935.07,39350.82,25584.25
659,Stocks,2942.39,2106.44,21,189704.59,55578.95,134125.64
660,Stocks,4097.79,875.21,27,66898.91,70657.24,-3758.3300000000017
661,Stocks,4002.8,3501.88,0,63203.56,44786.1,18417.46
662,Stocks,1739.71,2438.71,19,144024.22,89520.46,54503.759999999995
663,Stocks,4225.52,2744.21,27,91301.23,25221.53,66079.7
664,Options,4070.96,3216.77,1,143743.41,33849.57,109893.84
665,Options,4629.23,641.47,3,96368.6,28783.98,67584.62000000001
666,Options,2357.1,675.76,0,94964.01,42527.74,52436.27
667,Stocks,3045.87,1165.65,18,148280.12,70564.18,77715.94
668,Options,2366.03,4587.01,12,81223.07,40528.36,40694.71000000001
669,Options,3844.63,782.5,25,78628.01,61339.44,17288.569999999992
670,Stocks,4686.88,2199.56,3,118045.69,79025.03,39020.66
671,Stocks,2150.09,873.07,29,89922.24,77895.61,12026.630000000005
672,Options,3049.67,3139.0,25,59477.15,87781.55,-28304.4
673,Stocks,2532.42,2367.9,4,104642.77,36892.07,67750.70000000001
674,Stocks,2732.71,3504.4,28,132469.82,79610.92,52858.90000000001
675,Options,2162.93,2545.59,16,169737.56,83938.97,85798.59
676,Stocks,3212.86,1758.36,29,110707.27,36485.87,74221.4
677,Stocks,1147.95,4221.87,26,61209.59,55239.73,5969.859999999993
678,Stocks,2769.37,731.67,26,176564.06,58306.3,118257.76
679,Stocks,3373.73,3351.89,24,130423.94,58208.51,72215.43
680,Options,1977.29,3086.5,18,188771.02,43616.29,145154.72999999998
681,Options,3835.15,3894.64,18,98586.25,25498.05,73088.2
682,Stocks,1426.5,2910.13,1,193929.39,74413.13,119516.26000000001
683,Options,1174.86,1285.4,5,134949.5,69381.53,65567.97
684,Stocks,4009.77,899.67,10,102164.88,49946.82,52218.060000000005
685,Stocks,4696.19,3693.19,24,88577.89,37988.92,50588.97
686,Options,2619.24,2128.39,17,88748.94,57633.05,31115.89
687,Stocks,4222.92,524.01,28,118693.95,53119.52,65574.43
688,Options,3770.4,1020.8,22,68026.2,44352.14,23674.059999999998
689,Options,1178.38,3054.91,29,143546.04,47110.26,96435.78
690,Options,4273.5,884.33,20,122498.2,52388.0,70110.2
691,Options,4196.93,4162.54,29,166136.21,74273.96,91862.24999999999
692,Options,3466.06,621.48,26,161957.31,79171.81,82785.5
693,Options,1418.94,3612.58,21,182151.48,25603.56,156547.92
694,Options,3745.59,4847.23,28,187567.52,91180.31,96387.20999999999
695,Stocks,1560.43,2979.76,3,62615.11,61982.13,632.9800000000032
696,Stocks,3845.14,2113.58,22,69211.71,66552.38,2659.3300000000017
697,Options,4490.64,4220.5,15,198999.94,63719.34,135280.6
698,Options,2571.28,1329.96,21,142619.66,57201.16,85418.5
699,Options,4743.6,3573.16,1,127119.96,96333.19,30786.770000000004
700,Options,1454.33,4438.67,19,97751.17,46974.52,50776.65
701,Stocks,4181.86,1547.88,5,162471.31,42751.06,119720.25
702,Options,1925.99,2953.69,24,170907.97,68141.99,102765.98
703,Options,1968.09,3889.24,22,56058.36,64633.11,-8574.75
704,Stocks,3122.16,3818.93,27,108853.51,81775.04,27078.47
705,Options,3658.8,4579.89,26,125612.36,95785.05,29827.309999999998
706,Options,2057.15,1136.63,15,106086.25,65660.15,40426.100000000006
707,Stocks,2030.57,4905.2,18,199971.87,86482.29,113489.58
708,Stocks,3174.9,2539.83,14,83164.04,35729.2,47434.84
709,Options,3511.42,2184.0,7,80992.6,94997.94,-14005.339999999997
710,Stocks,3219.28,2944.33,29,134008.49,80507.28,53501.20999999999
711,Options,4219.23,2959.72,17,182185.66,60238.19,121947.47
712,Options,1265.52,3512.56,8,97402.75,69198.41,28204.339999999997
713,Options,2551.19,3486.26,8,186654.2,82065.67,104588.53000000001
714,Stocks,1622.02,4551.96,21,164038.64,88085.12,75953.52000000002
715,Options,2507.61,4390.48,0,186269.41,64398.81,121870.6
716,Stocks,2680.94,3239.18,16,198703.05,93025.84,105677.20999999999
717,Options,2923.83,1333.86,3,113956.29,61636.14,52320.149999999994
